seq;timestamp_ms;acc_x;acc_y;acc_z;gyro_x;gyro_y;gyro_z
7750;77490;-5.489945;4.438234;5.932247;1.800509;1.364764;0.095552
7751;77500;-5.385137;4.076759;5.597706;2.032443;1.438704;0.041626
7752;77510;-5.402143;4.344089;5.449059;2.316413;1.556433;-0.011406
7753;77520;-5.701007;5.152877;5.405240;2.537495;1.668440;-0.028258
7754;77530;-6.385156;6.178080;5.695455;2.542889;1.649416;-0.025762
7755;77540;-6.604284;7.022132;5.903914;2.307331;1.539682;-0.009936
7756;77550;-6.833519;7.141648;5.774568;1.950171;1.377161;0.019940
7757;77560;-6.591128;6.324753;5.197688;1.687310;1.219449;-0.014332
7758;77570;-6.103936;5.608097;4.549934;1.696736;1.212324;-0.055268
7759;77580;-6.068221;5.799680;4.240617;1.773126;1.293353;-0.073935
7760;77590;-6.239492;5.987298;4.076277;1.808617;1.372034;-0.087980
7761;77600;-6.449275;6.211588;3.903600;1.808012;1.416931;-0.092960
7762;77610;-6.721653;6.765494;3.947547;1.700998;1.400106;-0.102461
7763;77620;-6.976295;7.091217;4.028754;1.456013;1.319509;-0.118743
7764;77630;-7.066548;7.081996;3.946179;1.157557;1.185426;-0.172578
7765;77640;-6.907906;6.689866;3.589724;0.932978;1.080957;-0.217533
7766;77650;-6.763544;6.397115;3.341754;0.805563;1.032543;-0.274082
7767;77660;-6.859356;6.148813;3.169316;0.752693;0.992736;-0.320923
7768;77670;-6.908638;6.014065;3.094925;0.749472;0.946879;-0.355659
7769;77680;-6.945306;6.117623;3.047755;0.736849;0.912079;-0.396194
7770;77690;-7.179275;6.490469;3.153549;0.656880;0.829348;-0.408461
7771;77700;-7.423731;6.629559;3.157867;0.492033;0.668158;-0.408527
7772;77710;-7.191366;6.402746;2.960126;0.322705;0.549241;-0.451224
7773;77720;-7.065475;6.223186;2.693464;0.196472;0.511817;-0.519196
7774;77730;-7.160545;6.037736;2.541430;0.128892;0.496080;-0.574828
7775;77740;-7.318155;6.046151;2.555457;0.088529;0.456864;-0.653841
7776;77750;-7.535428;6.154582;2.673116;0.015733;0.373730;-0.744258
7777;77760;-7.771547;6.302460;2.830572;-0.131371;0.227878;-0.840945
7778;77770;-7.805607;6.240698;2.863961;-0.342904;0.051532;-0.959483
7779;77780;-7.566415;5.856662;2.655044;-0.521603;-0.091389;-1.079284
7780;77790;-7.268697;5.444924;2.402101;-0.570620;-0.140140;-1.133620
7781;77800;-7.193597;5.175637;2.313786;-0.506089;-0.096040;-1.134720
7782;77810;-7.416379;4.977591;2.418440;-0.388236;-0.014723;-1.172996
7783;77820;-7.903536;5.190111;2.734569;-0.318483;0.017425;-1.281060
7784;77830;-8.186809;5.344831;2.947623;-0.345479;-0.040537;-1.413477
7785;77840;-8.215629;5.473822;3.072216;-0.477531;-0.107376;-1.511931
7786;77850;-8.221597;5.385804;3.059760;-0.667761;-0.163619;-1.611622
7787;77860;-8.038264;4.967112;2.900461;-0.820261;-0.185347;-1.721429
7788;77870;-8.183316;4.493336;2.804708;-0.850814;-0.170222;-1.807123
7789;77880;-8.042201;4.146701;2.697496;-0.840790;-0.146772;-1.929747
7790;77890;-7.801193;4.054911;2.717821;-0.780991;-0.076416;-1.897413
7791;77900;-8.304046;3.944210;2.950610;-0.691220;-0.025607;-1.903396
7792;77910;-8.288893;4.063048;3.049881;-0.642095;-0.031562;-1.908886
7793;77920;-8.116025;4.715449;3.403950;-0.665430;-0.080863;-1.723969
7794;77930;-8.555849;4.996466;3.521799;-0.836874;-0.160973;-1.410794
7795;77940;-9.126340;3.987226;3.305208;-0.926107;-0.264455;-1.335129
7796;77950;-8.852571;3.498421;3.261313;-0.838904;-0.341691;-1.370076
7797;77960;-8.622104;3.856144;3.375048;-0.759051;-0.401415;-1.264352
7798;77970;-8.880851;3.782515;3.419542;-0.771959;-0.493869;-1.103403
7799;77980;-9.029610;3.250886;3.328489;-0.743484;-0.577099;-1.071255
7800;77990;-9.182425;3.385018;3.563128;-0.714242;-0.653091;-1.140487
7801;78000;-9.112593;3.884260;3.737890;-0.872551;-0.773485;-1.186090
7802;78010;-8.857789;3.371740;3.492707;-1.087520;-0.872982;-1.184768
7803;78020;-8.592172;2.709492;3.351953;-1.097491;-0.896971;-1.226371
7804;78030;-8.367007;2.954391;3.475241;-1.052694;-0.928871;-1.156132
7805;78040;-8.437860;2.565907;3.519538;-1.004587;-0.951150;-1.023494
7806;78050;-8.736506;2.223884;3.707192;-0.890119;-0.958597;-0.989391
7807;78060;-8.838767;2.564230;4.129976;-0.864472;-0.995447;-0.990770
7808;78070;-8.757232;2.598004;4.296264;-0.949624;-1.037859;-0.982271
7809;78080;-8.874342;2.490349;4.448022;-1.065422;-1.101586;-0.958843
7810;78090;-9.128378;2.519706;4.711619;-1.211488;-1.212127;-1.008728
7811;78100;-9.060811;2.838416;4.914628;-1.451985;-1.360106;-1.037913
7812;78110;-9.257826;2.763417;5.022508;-1.775619;-1.545018;-1.076326
7813;78120;-9.119561;2.366098;5.075793;-2.070417;-1.766646;-1.158141
7814;78130;-8.810785;2.083373;5.199603;-2.333675;-1.990923;-1.205971
7815;78140;-8.439711;1.531578;5.230120;-2.551350;-2.170466;-1.243056
7816;78150;-7.969897;0.909147;5.225483;-2.683825;-2.272375;-1.271315
7817;78160;-7.587114;0.121112;5.176578;-2.677557;-2.320641;-1.294767
7818;78170;-7.133209;-0.592150;5.117357;-2.544244;-2.295931;-1.317689
7819;78180;-6.598103;-0.916812;5.163881;-2.341566;-2.177834;-1.320711
7820;78190;-6.294370;-1.114535;5.169134;-2.141699;-1.985139;-1.289603
7821;78200;-6.169549;-1.357462;5.275693;-1.959304;-1.736731;-1.258732
7822;78210;-6.388933;-1.531349;5.408478;-1.775979;-1.507379;-1.253578
7823;78220;-6.590110;-1.219377;5.846648;-1.627329;-1.384791;-1.222178
7824;78230;-6.954222;-1.227739;6.125154;-1.558280;-1.369700;-1.154522
7825;78240;-6.993629;-1.358405;6.237628;-1.492613;-1.414110;-1.105614
7826;78250;-6.823647;-1.513480;6.140438;-1.409951;-1.452693;-1.031058
7827;78260;-6.665655;-1.739121;6.091534;-1.285851;-1.443700;-0.912150
7828;78270;-6.657411;-1.906680;6.260700;-1.097380;-1.417635;-0.797361
7829;78280;-6.802185;-1.960033;6.703562;-0.919623;-1.411642;-0.677372
7830;78290;-7.305763;-1.727437;7.281143;-0.814572;-1.530358;-0.590911
7831;78300;-7.060089;-1.666661;7.552809;-0.834390;-1.701403;-0.524914
7832;78310;-6.642233;-2.099319;7.435789;-0.844972;-1.824873;-0.444525
7833;78320;-6.318084;-2.298752;7.475465;-0.780937;-1.885374;-0.384836
7834;78330;-6.105434;-2.499567;7.444244;-0.712705;-1.922661;-0.319350
7835;78340;-5.638284;-2.717068;7.453359;-0.552576;-1.894522;-0.226228
7836;78350;-5.652847;-2.611664;7.661156;-0.326611;-1.895359;-0.053047
7837;78360;-5.854185;-3.027436;7.828049;-0.071297;-1.964572;0.112435
7838;78370;-5.428384;-3.209894;7.988655;0.210740;-1.977130;0.186622
7839;78380;-4.964739;-2.730793;8.235222;0.403810;-1.880758;0.232548
7840;78390;-5.033878;-2.070129;8.517521;0.443526;-1.783842;0.303795
7841;78400;-5.086182;-1.748821;8.637786;0.362257;-1.753801;0.419978
7842;78410;-4.751708;-1.603063;8.511950;0.196090;-1.668081;0.462459
7843;78420;-4.371482;-1.827645;8.297571;0.095581;-1.522325;0.513927
7844;78430;-4.368208;-2.101192;8.257986;0.148503;-1.398874;0.653042
7845;78440;-4.429904;-2.502893;8.404173;0.337975;-1.343638;0.763486
7846;78450;-4.431572;-2.531055;8.664684;0.628991;-1.339700;0.897527
7847;78460;-4.158909;-2.053346;8.949182;0.910546;-1.390990;1.113985
7848;78470;-3.617917;-1.583507;8.969735;1.092206;-1.360133;1.421602
7849;78480;-3.019163;-1.101197;8.748893;1.162572;-1.161002;1.674313
7850;78490;-2.927325;-1.056583;8.547652;1.192423;-0.856174;1.872580
7851;78500;-3.321648;-1.012540;8.495373;1.242980;-0.563149;2.001962
7852;78510;-3.645479;-0.727799;8.506094;1.305442;-0.364143;2.105968
7853;78520;-3.563167;-0.705385;8.270889;1.384681;-0.171629;2.245482
7854;78530;-3.402836;-0.555820;8.142978;1.486266;0.075049;2.321979
7855;78540;-3.521492;-0.526343;7.982636;1.624981;0.341906;2.398280
7856;78550;-3.652862;-0.525650;7.877155;1.806933;0.667368;2.385182
7857;78560;-3.893903;-0.397841;7.852511;2.021686;0.981873;2.206344
7858;78570;-4.123742;0.579966;8.147733;2.151774;1.248613;1.949654
7859;78580;-4.347552;1.697674;8.507617;2.026395;1.422521;1.738162
7860;78590;-4.779232;1.558255;8.436150;1.770198;1.497899;1.565906
7861;78600;-4.920018;1.054615;8.358022;1.616771;1.474384;1.438232
7862;78610;-4.705414;0.789190;8.110865;1.642539;1.443861;1.405954
7863;78620;-4.650529;0.822952;7.752375;1.753579;1.459045;1.362535
7864;78630;-4.607501;1.199308;7.593199;1.901151;1.509123;1.320201
7865;78640;-5.022007;1.871634;7.634744;1.949444;1.561728;1.251976
7866;78650;-5.238655;2.448458;7.594679;1.835101;1.599497;1.090069
7867;78660;-5.197920;2.569018;7.461549;1.643810;1.619887;0.959691
7868;78670;-5.563233;2.658538;7.310682;1.497849;1.614067;0.943153
7869;78680;-6.037908;2.279721;7.167330;1.409196;1.523333;0.850637
7870;78690;-5.457690;1.046372;6.500793;1.571020;1.514274;0.659533
7871;78700;-5.135331;0.618042;6.094813;2.070982;1.674698;0.507536
7872;78710;-5.424804;1.407034;6.201981;2.632153;1.874457;0.374130
7873;78720;-6.012070;2.996681;6.598398;2.931055;1.967893;0.364171
7874;78730;-6.782952;3.903925;7.060011;2.935809;1.905687;0.357643
7875;78740;-6.949655;4.791675;7.262956;2.732232;1.778479;0.277548
7876;78750;-6.941263;5.400573;7.191400;2.358829;1.670811;0.224257
7877;78760;-6.894776;5.352813;6.882572;1.937597;1.607553;0.186971
7878;78770;-6.750470;4.367491;6.228901;1.695328;1.591488;0.063287
7879;78780;-6.516620;3.442347;5.567750;1.757975;1.624750;0.028999
7880;78790;-6.501095;3.208461;5.248049;2.097020;1.704941;0.039296
7881;78800;-6.893451;4.067204;5.486183;2.375335;1.747611;0.029320
7882;78810;-7.301971;5.212752;5.744750;2.405041;1.705321;0.078682
7883;78820;-7.946994;5.943081;6.061725;2.195432;1.516168;0.075339
7884;78830;-7.972046;6.269170;6.045388;1.816657;1.252047;0.065992
7885;78840;-7.548357;5.609771;5.426808;1.484068;1.071323;-0.019037
7886;78850;-7.225986;5.370883;4.978425;1.350210;1.051747;-0.060939
7887;78860;-7.358746;5.349793;4.710921;1.268252;1.047101;-0.097431
7888;78870;-7.342108;5.069730;4.418005;1.233447;1.027849;-0.131647
7889;78880;-7.211533;5.117913;4.236583;1.266605;1.038786;-0.154553
7890;78890;-7.553868;5.360684;4.283790;1.281887;0.999105;-0.129894
7891;78900;-7.759011;5.735076;4.445746;1.235887;0.883127;-0.122425
7892;78910;-7.804698;5.838534;4.478501;1.124934;0.734554;-0.089463
7893;78920;-7.882880;5.943122;4.544184;0.998337;0.572985;-0.079755
7894;78930;-7.720631;5.738807;4.318897;0.847670;0.420692;-0.094445
7895;78940;-7.370041;5.270205;3.854508;0.791978;0.362690;-0.120009
7896;78950;-7.205145;5.123445;3.519501;0.816880;0.430812;-0.179619
7897;78960;-7.221228;5.227797;3.300551;0.826058;0.545361;-0.263686
7898;78970;-7.465611;5.508085;3.290157;0.749832;0.643353;-0.352225
7899;78980;-7.682172;5.492093;3.266745;0.610011;0.648906;-0.458557
7900;78990;-7.759809;5.380297;3.245577;0.477201;0.599699;-0.524687
7901;79000;-7.819280;5.459331;3.211998;0.343329;0.544447;-0.585897
7902;79010;-7.780470;5.390329;3.031437;0.203390;0.486677;-0.651941
7903;79020;-7.893023;5.332420;3.027220;0.069509;0.425905;-0.733257
7904;79030;-8.245569;5.475662;3.228011;-0.087209;0.301427;-0.823563
7905;79040;-8.401803;5.426358;3.313443;-0.300372;0.105561;-0.935775
7906;79050;-8.280365;5.254432;3.285362;-0.497470;-0.058266;-1.054114
7907;79060;-8.232186;5.002883;3.279028;-0.687487;-0.177628;-1.158729
7908;79070;-8.067877;4.788949;3.140246;-0.837233;-0.220629;-1.254527
7909;79080;-8.162829;4.594899;3.208870;-0.954086;-0.223359;-1.345986
7910;79090;-8.195647;4.679639;3.363897;-1.089689;-0.256558;-1.426814
7911;79100;-8.307065;4.534405;3.499199;-1.237028;-0.322965;-1.446785
7912;79110;-8.690372;4.198592;3.633602;-1.337058;-0.429711;-1.508765
7913;79120;-9.070672;3.929142;3.831061;-1.423746;-0.598855;-1.680748
7914;79130;-9.023490;4.168804;4.016010;-1.590988;-0.782018;-1.889011
7915;79140;-8.921919;4.424347;4.143122;-1.885352;-0.975642;-2.017975
7916;79150;-8.741256;4.329147;4.073873;-2.238740;-1.171226;-2.076980
7917;79160;-8.513185;3.962788;3.888665;-2.547970;-1.340966;-2.066705
7918;79170;-8.198613;3.094678;3.628601;-2.708986;-1.448278;-2.031395
7919;79180;-8.096472;2.120327;3.430181;-2.652810;-1.470023;-2.031329
7920;79190;-8.344508;1.413463;3.565728;-2.437869;-1.424449;-2.148082
7921;79200;-8.365249;1.324445;4.121129;-2.197526;-1.399320;-2.329192
7922;79210;-8.029985;2.103985;4.609823;-2.088293;-1.392544;-2.355908
7923;79220;-7.733434;3.213785;5.328223;-2.253511;-1.417732;-2.043427
7924;79230;-8.371814;2.518082;5.110194;-2.454829;-1.505817;-1.694696
7925;79240;-8.345269;1.098262;4.932279;-2.398870;-1.590259;-1.548749
7926;79250;-7.854809;0.422541;4.979524;-2.114701;-1.591517;-1.426314
7927;79260;-7.838200;0.224217;5.174175;-1.802176;-1.549305;-1.280349
7928;79270;-7.906021;-0.049015;5.461988;-1.517839;-1.508315;-1.183704
7929;79280;-7.846853;-0.177447;5.678413;-1.281386;-1.459030;-1.135869
7930;79290;-7.905259;0.165308;6.044655;-1.158498;-1.430443;-1.090203
7931;79300;-7.846015;0.185476;6.085666;-1.145687;-1.474075;-1.017977
7932;79310;-7.576990;0.038874;6.144000;-1.104837;-1.541239;-0.879460
7933;79320;-7.841908;-0.257871;6.232808;-1.030297;-1.620701;-0.789868
7934;79330;-7.693568;-0.307156;6.450575;-0.965678;-1.711374;-0.767407
7935;79340;-7.785868;-0.137994;6.760668;-0.935377;-1.835670;-0.727954
7936;79350;-8.033221;-0.096565;7.141711;-0.961230;-2.088139;-0.634515
7937;79360;-7.573762;-0.539134;7.138054;-0.956034;-2.373806;-0.457318
7938;79370;-7.517642;-1.210744;7.163321;-0.842791;-2.604029;-0.332775
7939;79380;-6.549814;-1.563392;7.127595;-0.717265;-2.647233;-0.335783
7940;79390;-5.686467;-1.615505;6.891634;-0.617781;-2.429626;-0.341297
7941;79400;-5.309709;-1.508596;6.747462;-0.543957;-2.109808;-0.362334
7942;79410;-5.048575;-1.520522;6.656295;-0.483683;-1.775231;-0.322761
7943;79420;-5.544966;-1.522855;6.917489;-0.397290;-1.534129;-0.296016
7944;79430;-6.167402;-1.401428;7.451050;-0.314106;-1.526119;-0.261298
7945;79440;-6.371987;-1.404194;7.953521;-0.235481;-1.721981;-0.183747
7946;79450;-5.965301;-1.683589;8.146600;-0.115277;-1.936671;-0.068465
7947;79460;-5.548801;-1.624277;8.300422;0.053894;-2.078404;0.089817
7948;79470;-5.318342;-1.613124;8.269790;0.169138;-2.125734;0.240863
7949;79480;-4.368315;-1.343485;8.019659;0.191383;-1.925577;0.258091
7950;79490;-3.808048;-1.102026;7.768733;0.141528;-1.530785;0.261812
7951;79500;-3.763145;-1.030779;7.639692;0.105430;-1.124601;0.313992
7952;79510;-3.848278;-1.245920;7.525533;0.122641;-0.783910;0.428931
7953;79520;-4.288278;-1.464023;7.665876;0.260005;-0.561554;0.518593
7954;79530;-4.696447;-1.726324;7.962170;0.482116;-0.499324;0.602720
7955;79540;-5.088690;-1.595493;8.525048;0.760339;-0.591894;0.682615
7956;79550;-5.289263;-1.242312;9.094577;0.983030;-0.793818;0.777612
7957;79560;-5.364077;-0.692154;9.607442;1.080777;-1.050790;0.879032
7958;79570;-5.118344;-0.328450;9.681977;1.019376;-1.287330;0.953501
7959;79580;-4.184330;-0.033772;9.307556;0.863589;-1.313545;0.949768
7960;79590;-3.276849;-0.038931;8.736114;0.733360;-1.094867;0.880701
7961;79600;-3.036623;-0.118040;8.127744;0.654140;-0.741851;0.845691
7962;79610;-3.087143;-0.110031;7.924286;0.691708;-0.418364;0.894001
7963;79620;-3.702319;-0.228718;7.972718;0.846895;-0.253538;1.073798
7964;79630;-4.068371;-0.383889;8.335018;1.077218;-0.220338;1.278734
7965;79640;-3.919818;-0.354957;8.614411;1.330120;-0.194868;1.382794
7966;79650;-3.871127;-0.129063;8.913157;1.553250;-0.127190;1.385754
7967;79660;-3.920745;0.323069;9.123591;1.677031;-0.055819;1.306160
7968;79670;-3.936098;0.854843;9.134511;1.675122;0.037374;1.190711
7969;79680;-3.969598;1.357244;9.105564;1.542160;0.128225;1.012395
7970;79690;-4.011703;1.596987;8.974243;1.315198;0.188356;0.862021
7971;79700;-3.894668;1.624344;8.883945;1.093240;0.224798;0.794038
7972;79710;-3.475704;1.451495;8.633074;0.993072;0.283994;0.858680
7973;79720;-3.425525;1.371182;8.450449;1.046689;0.382432;1.080453
7974;79730;-3.567008;1.396909;8.341419;1.172483;0.534778;1.190514
7975;79740;-3.711157;1.629949;8.348636;1.280456;0.722269;1.175955
7976;79750;-4.171740;1.764773;8.403376;1.359772;0.860247;1.071539
7977;79760;-4.264750;2.065279;8.494935;1.361186;0.955533;0.970213
7978;79770;-4.206356;2.325550;8.499688;1.322946;1.011135;0.938638
7979;79780;-4.522145;2.666361;8.565436;1.274495;1.016817;0.967246
7980;79790;-4.786258;2.932495;8.730273;1.143937;0.982282;0.962758
7981;79800;-4.469394;2.999602;8.547311;0.977144;0.973430;0.889907
7982;79810;-4.387138;2.897235;8.323948;0.886393;1.039818;0.868826
7983;79820;-4.453810;2.548830;8.051925;0.863364;1.108555;0.804439
7984;79830;-3.858825;2.276070;7.478373;0.925310;1.291584;0.776444
7985;79840;-3.930671;2.181747;7.038317;1.089648;1.587105;0.754058
7986;79850;-4.657559;2.558023;7.122670;1.233848;1.828781;0.563627
7987;79860;-5.219191;2.893825;7.354637;1.259859;1.935751;0.340784
7988;79870;-5.521287;3.209804;7.489595;1.244599;1.924620;0.231967
7989;79880;-5.921867;3.549364;7.699772;1.247561;1.806816;0.320149
7990;79890;-6.171536;3.661932;7.765399;1.215861;1.623330;0.392723
7991;79900;-5.833909;3.601095;7.582979;1.174711;1.514228;0.364766
7992;79910;-5.653536;3.605151;7.332126;1.172325;1.512700;0.187739
7993;79920;-5.600863;3.837500;7.034925;1.163578;1.562629;0.131128
7994;79930;-5.742485;3.920042;6.633045;1.114719;1.632384;0.114752
7995;79940;-5.516671;3.699837;6.059397;1.105116;1.767711;0.052835
7996;79950;-5.867356;3.731976;5.897765;1.153022;1.952123;-0.031911
7997;79960;-6.508294;4.191186;6.090493;1.124365;2.012385;-0.181089
7998;79970;-6.975760;4.414890;6.332820;1.003852;1.925683;-0.275393
7999;79980;-7.194310;4.801075;6.511028;0.817329;1.746815;-0.243771
8000;79990;-7.306182;4.554132;6.393365;0.621191;1.537655;-0.231951
8001;80000;-7.000404;4.126740;6.050402;0.560072;1.403486;-0.266842
8002;80010;-6.732759;3.821799;5.682121;0.589558;1.380795;-0.280874
8003;80020;-6.455922;3.634364;5.279436;0.690608;1.483769;-0.311150
8004;80030;-6.769447;3.786338;5.205030;0.791004;1.614169;-0.380152
8005;80040;-7.091528;4.119602;5.156262;0.779758;1.670887;-0.435259
8006;80050;-7.185212;4.237178;5.038373;0.674520;1.692042;-0.516648
8007;80060;-7.338385;4.234316;4.956037;0.567180;1.696380;-0.591908
8008;80070;-7.549909;4.447139;4.976771;0.454021;1.632806;-0.616675
8009;80080;-7.895272;4.485443;5.059193;0.360863;1.441800;-0.526778
8010;80090;-8.132595;4.278551;5.094542;0.333230;1.172844;-0.412850
8011;80100;-7.927314;4.042056;4.920557;0.343067;0.958385;-0.345060
8012;80110;-7.642253;3.847769;4.568068;0.378301;0.882621;-0.335453
8013;80120;-7.512646;3.620959;4.265399;0.448797;0.910051;-0.337776
8014;80130;-7.475153;3.460702;3.922756;0.533432;0.982399;-0.331905
8015;80140;-7.424751;3.414317;3.654383;0.672158;1.104804;-0.356626
8016;80150;-7.496223;3.774392;3.485304;0.768761;1.239818;-0.395846
8017;80160;-7.865682;4.212395;3.583917;0.726630;1.347961;-0.455018
8018;80170;-8.232591;4.482866;3.681299;0.582784;1.366782;-0.563035
8019;80180;-8.703546;4.476676;3.886331;0.373204;1.265097;-0.696702
8020;80190;-8.766980;4.935930;4.081340;0.119183;1.073775;-0.798276
8021;80200;-8.938998;4.839618;4.158504;-0.171132;0.772494;-0.784558
8022;80210;-8.834140;4.399831;3.966992;-0.371860;0.469315;-0.732041
8023;80220;-8.576921;3.881345;3.630498;-0.451813;0.271779;-0.715386
8024;80230;-8.357909;3.653025;3.436564;-0.438641;0.214356;-0.737590
8025;80240;-8.520272;3.622124;3.375547;-0.440407;0.212108;-0.777152
8026;80250;-8.616075;3.626763;3.413256;-0.472893;0.198969;-0.853238
8027;80260;-8.672986;3.709651;3.534828;-0.520032;0.147745;-0.899963
8028;80270;-8.865067;3.555346;3.547807;-0.571552;0.060489;-0.954269
8029;80280;-8.900352;3.580688;3.597558;-0.648188;-0.020480;-1.070426
8030;80290;-8.922114;3.554055;3.644050;-0.759642;-0.081600;-1.216646
8031;80300;-8.946976;3.481066;3.732446;-0.892688;-0.163366;-1.343688
8032;80310;-8.854817;3.341924;3.780412;-1.000954;-0.269349;-1.368561
8033;80320;-8.749324;3.038998;3.833915;-1.049161;-0.380293;-1.298260
8034;80330;-8.862686;2.666777;3.861500;-1.018242;-0.476230;-1.187613
8035;80340;-9.205131;2.153890;4.020594;-0.900430;-0.586051;-1.215412
8036;80350;-9.373911;2.236993;4.357779;-0.800409;-0.711281;-1.349251
8037;80360;-9.410255;2.577882;4.561287;-0.861781;-0.844794;-1.486676
8038;80370;-9.327850;2.520165;4.615768;-1.012421;-0.987075;-1.638079
8039;80380;-9.073389;2.243461;4.516890;-1.134315;-1.118065;-1.723017
8040;80390;-8.823616;2.390021;4.466431;-1.193264;-1.236828;-1.687876
8041;80400;-8.916671;2.499210;4.576896;-1.250956;-1.411070;-1.500723
8042;80410;-9.168454;1.838325;4.564510;-1.242704;-1.618135;-1.324727
8043;80420;-9.483762;0.764961;4.622492;-1.036048;-1.807644;-1.340538
8044;80430;-9.143848;0.911287;5.271370;-0.767962;-1.938909;-1.417208
8045;80440;-8.734061;1.370155;5.675457;-0.658226;-2.033703;-1.313445
8046;80450;-9.184015;1.339165;5.828711;-0.584206;-2.189620;-1.210692
8047;80460;-8.471001;1.182725;5.706114;-0.595425;-2.295829;-1.048207
8048;80470;-8.164376;1.026198;5.609235;-0.603300;-2.247299;-0.987385
8049;80480;-7.939217;0.897766;5.485332;-0.671633;-2.125380;-0.970377
8050;80490;-7.721637;0.816267;5.400206;-0.700224;-2.036428;-0.944545
8051;80500;-7.567366;0.469158;5.389875;-0.645715;-2.002626;-0.808257
8052;80510;-7.365629;-0.056378;5.423022;-0.473951;-1.959824;-0.687832
8053;80520;-7.344815;-0.248422;5.716413;-0.204683;-1.928872;-0.592150
8054;80530;-7.231510;-0.179491;5.969009;0.056627;-1.926797;-0.458332
