seq;timestamp_ms;rot_xx;rot_xy;rot_xz;rot_yx;rot_yy;rot_yz;rot_zx;rot_zy;rot_zz
7375;147480;0.193839;-0.898985;-0.39275;0.981023;0.179427;0.073477;0.004415;-0.39954;0.916705
7376;147500;0.186583;-0.897778;-0.398976;0.982094;0.159674;0.099981;-0.026055;-0.410486;0.911494
7377;147520;0.178141;-0.89227;-0.414873;0.981906;0.133664;0.134145;-0.06424;-0.431263;0.899936
7378;147540;0.169362;-0.885077;-0.433538;0.979502;0.102488;0.173411;-0.109049;-0.45402;0.884293
7379;147560;0.16297;-0.879606;-0.446915;0.976103;0.077746;0.202925;-0.143749;-0.469306;0.871257
7380;147580;0.158684;-0.87553;-0.456363;0.972433;0.058605;0.225696;-0.170859;-0.479597;0.860694
7381;147600;0.153754;-0.870327;-0.467858;0.967916;0.037425;0.248471;-0.198741;-0.491051;0.848157
7382;147620;0.149769;-0.857612;-0.492006;0.96016;0.007414;0.279353;-0.235929;-0.514243;0.824555
7383;147640;0.149297;-0.841037;-0.519968;0.948599;-0.026581;0.315362;-0.279052;-0.540324;0.793838
7384;147660;0.15404;-0.824905;-0.543879;0.938075;-0.050771;0.342691;-0.310301;-0.562987;0.766002
7385;147680;0.160421;-0.810546;-0.563276;0.928685;-0.069377;0.364322;-0.334378;-0.581551;0.741613
7386;147700;0.166522;-0.797627;-0.579709;0.91864;-0.088132;0.385141;-0.35829;-0.596678;0.718056
7387;147720;0.17416;-0.782739;-0.597484;0.908916;-0.105666;0.403368;-0.378866;-0.613314;0.693042
7388;147740;0.184273;-0.763876;-0.618496;0.898202;-0.124639;0.421543;-0.399095;-0.633213;0.663147
7389;147760;0.196867;-0.739895;-0.643272;0.89252;-0.136299;0.429919;-0.405773;-0.65877;0.633538
7390;147780;0.210539;-0.709094;-0.672948;0.889682;-0.146301;0.432506;-0.40514;-0.689769;0.600067
7391;147800;0.222956;-0.671531;-0.706637;0.890165;-0.155231;0.428381;-0.397364;-0.724534;0.563164
7392;147820;0.235289;-0.632359;-0.73808;0.891743;-0.161582;0.422712;-0.386566;-0.757637;0.525883
7393;147840;0.24991;-0.596911;-0.762392;0.894548;-0.159015;0.417731;-0.37058;-0.786391;0.494226
7394;147860;0.261325;-0.564864;-0.782712;0.898113;-0.154846;0.411602;-0.353699;-0.810526;0.466846
7395;147880;0.266856;-0.536407;-0.800659;0.904037;-0.14853;0.40082;-0.333924;-0.830786;0.445296
7396;147900;0.268027;-0.507648;-0.818813;0.910007;-0.145638;0.38817;-0.316304;-0.849166;0.422928
7397;147920;0.270662;-0.471022;-0.839572;0.915431;-0.143924;0.375862;-0.297874;-0.870301;0.392233
7398;147940;0.274015;-0.429956;-0.860264;0.919985;-0.143481;0.364749;-0.280257;-0.891376;0.356237
7399;147960;0.276321;-0.393784;-0.876688;0.922851;-0.145958;0.356431;-0.268316;-0.907541;0.323072
7400;147980;0.277326;-0.370556;-0.886442;0.926227;-0.142078;0.349166;-0.25533;-0.917879;0.303817
7401;148000;0.278366;-0.346184;-0.895918;0.929252;-0.138834;0.342368;-0.242907;-0.927837;0.283045
7402;148020;0.282991;-0.315143;-0.90587;0.931065;-0.13651;0.338352;-0.23029;-0.939175;0.254787
7403;148040;0.286417;-0.286922;-0.914134;0.932038;-0.137604;0.335217;-0.221969;-0.948019;0.228011
7404;148060;0.29006;-0.263135;-0.920122;0.932821;-0.137057;0.333258;-0.213802;-0.954974;0.205703
7405;148080;0.292329;-0.247957;-0.923613;0.933335;-0.136487;0.332048;-0.208395;-0.959108;0.191528
7406;148100;0.291193;-0.237044;-0.926832;0.935391;-0.132626;0.327802;-0.200625;-0.962404;0.183109
7407;148120;0.285371;-0.229327;-0.930577;0.939554;-0.124748;0.318866;-0.189212;-0.965322;0.179866
7408;148140;0.272044;-0.223801;-0.935898;0.94564;-0.117933;0.303077;-0.178202;-0.967473;0.179553
7409;148160;0.251263;-0.229431;-0.940334;0.954663;-0.101492;0.279854;-0.159644;-0.968019;0.193528
7410;148180;0.219227;-0.241737;-0.945253;0.966172;-0.08109;0.244817;-0.135832;-0.966948;0.215782
7411;148200;0.181372;-0.262428;-0.947753;0.977564;-0.056858;0.202821;-0.107114;-0.963275;0.246228
7412;148220;0.145152;-0.28906;-0.946243;0.986148;-0.035321;0.162063;-0.080268;-0.956659;0.279929
7413;148240;0.107446;-0.325522;-0.93941;0.993196;-0.007547;0.116214;-0.04492;-0.945504;0.322496
7414;148260;0.067752;-0.376084;-0.924105;0.997671;0.032843;0.059779;0.007868;-0.926003;0.377434
7415;148280;0.035217;-0.415602;-0.908865;0.997612;0.068691;0.007245;0.059419;-0.906949;0.417028
7416;148300;0.014123;-0.435102;-0.90027;0.995864;0.086941;-0.026396;0.089756;-0.896174;0.43453
7417;148320;-0.004464;-0.450189;-0.892922;0.993841;0.096877;-0.053811;0.110729;-0.887662;0.446984
7418;148340;-0.022644;-0.469264;-0.882768;0.989616;0.114847;-0.086436;0.141944;-0.875558;0.46179
7419;148360;-0.041468;-0.503946;-0.862739;0.98151;0.140947;-0.129507;0.186865;-0.852158;0.488783
7420;148380;-0.056121;-0.542565;-0.838137;0.967379;0.178157;-0.180104;0.247038;-0.820904;0.514867
7421;148400;-0.069134;-0.580327;-0.811444;0.950462;0.208777;-0.23029;0.303054;-0.787168;0.537145
7422;148420;-0.076178;-0.60534;-0.792313;0.936732;0.228831;-0.264894;0.341657;-0.762364;0.54961
7423;148440;-0.080384;-0.620184;-0.780327;0.925609;0.244033;-0.289301;0.369846;-0.745533;0.554432
7424;148460;-0.086469;-0.628944;-0.772627;0.918216;0.250578;-0.306741;0.386526;-0.735962;0.555839
7425;148480;-0.090929;-0.641138;-0.762019;0.908628;0.259765;-0.326981;0.407586;-0.722125;0.558936
7426;148500;-0.091309;-0.661892;-0.744017;0.8926;0.276851;-0.355836;0.441507;-0.6966;0.565526
7427;148520;-0.091056;-0.684081;-0.7237;0.87246;0.295574;-0.389165;0.480127;-0.666835;0.56992
7428;148540;-0.089796;-0.700932;-0.707553;0.85531;0.30971;-0.41536;0.510275;-0.642475;0.571704
7429;148560;-0.08481;-0.715808;-0.693128;0.840803;0.321857;-0.435268;0.534656;-0.619699;0.574556
7430;148580;-0.076216;-0.739455;-0.668878;0.818336;0.336872;-0.465664;0.569664;-0.582858;0.579448
7431;148600;-0.0639;-0.767461;-0.637903;0.789392;0.3522;-0.502807;0.610554;-0.535685;0.583322
7432;148620;-0.05253;-0.785328;-0.616848;0.766237;0.36443;-0.529219;0.640408;-0.500451;0.582603
7433;148640;-0.042939;-0.792132;-0.608838;0.754846;0.373495;-0.539174;0.654495;-0.48273;0.5819
7434;148660;-0.036311;-0.792209;-0.609169;0.754502;0.377978;-0.536525;0.655292;-0.479101;0.583998
7435;148680;-0.023388;-0.796025;-0.604812;0.751346;0.385092;-0.535895;0.659494;-0.466956;0.589084
7436;148700;-0.009971;-0.802137;-0.597056;0.746667;0.391183;-0.538019;0.665123;-0.451167;0.595029
7437;148720;0.009506;-0.810674;-0.58542;0.744971;0.396269;-0.536646;0.667029;-0.431019;0.607696
7438;148740;0.029955;-0.813015;-0.581472;0.75172;0.401742;-0.522992;0.658802;-0.421438;0.623193
7439;148760;0.043983;-0.806593;-0.589469;0.772447;0.401641;-0.491945;0.633554;-0.433697;0.640715
7440;148780;0.060632;-0.800384;-0.596414;0.800099;0.396221;-0.450389;0.596796;-0.449882;0.66441
7441;148800;0.08111;-0.801636;-0.592284;0.823079;0.389002;-0.413785;0.562105;-0.453935;0.691362
7442;148820;0.109993;-0.807274;-0.579836;0.837231;0.389659;-0.383681;0.535674;-0.443254;0.718734
7443;148840;0.139083;-0.817043;-0.55955;0.847757;0.390277;-0.359154;0.511824;-0.424411;0.746935
7444;148860;0.160984;-0.824399;-0.542633;0.860734;0.386297;-0.331529;0.48293;-0.413692;0.771776
7445;148880;0.175527;-0.826648;-0.534643;0.875151;0.379748;-0.299837;0.450889;-0.415263;0.790098
7446;148900;0.191387;-0.830643;-0.522879;0.888966;0.37252;-0.266399;0.416066;-0.413837;0.809709
7447;148920;0.20717;-0.838697;-0.503655;0.901401;0.363725;-0.234906;0.380206;-0.405329;0.831355
7448;148940;0.224374;-0.846869;-0.482151;0.91015;0.358925;-0.206883;0.348259;-0.39241;0.851311
7449;148960;0.2391;-0.854315;-0.461495;0.91771;0.354105;-0.180051;0.317238;-0.380468;0.868679
7450;148980;0.246219;-0.858142;-0.450521;0.92747;0.343563;-0.147528;0.281382;-0.38152;0.880492
7451;149000;0.24904;-0.859378;-0.446597;0.941403;0.323102;-0.096776;0.227463;-0.396327;0.889486
7452;149020;0.246512;-0.86166;-0.443593;0.955546;0.292492;-0.03714;0.16175;-0.414718;0.895458
7453;149040;0.237203;-0.863184;-0.4457;0.967046;0.253496;0.023722;0.092507;-0.436639;0.894868
7454;149060;0.223468;-0.858824;-0.46096;0.974481;0.207128;0.086513;0.021178;-0.46853;0.883194
7455;149080;0.216567;-0.848597;-0.482682;0.974977;0.162582;0.151613;-0.050182;-0.503438;0.862573
7456;149100;0.215252;-0.836728;-0.50354;0.969407;0.120793;0.21368;-0.117968;-0.53413;0.837131
7457;149120;0.216109;-0.823165;-0.525068;0.959548;0.079666;0.270039;-0.180457;-0.562186;0.807083
7458;149140;0.216195;-0.81094;-0.543725;0.94914;0.044005;0.311764;-0.228896;-0.583473;0.779209
7459;149160;0.216492;-0.799495;-0.560302;0.939682;0.014967;0.341722;-0.264819;-0.600486;0.754512
7460;149180;0.219298;-0.783589;-0.581289;0.929923;-0.012404;0.367546;-0.295216;-0.621156;0.725957
7461;149200;0.22447;-0.763387;-0.605684;0.917796;-0.043278;0.394687;-0.327512;-0.64449;0.690918
7462;149220;0.233924;-0.739616;-0.631069;0.905218;-0.071162;0.418947;-0.354768;-0.669257;0.652867
7463;149240;0.246828;-0.71366;-0.655565;0.895924;-0.089763;0.435044;-0.369318;-0.694718;0.617229
7464;149260;0.255543;-0.690289;-0.676904;0.892255;-0.101201;0.440044;-0.372261;-0.716421;0.590053
7465;149280;0.258114;-0.664072;-0.701702;0.892787;-0.113607;0.435917;-0.369199;-0.738987;0.563552
7466;149300;0.263687;-0.628254;-0.73196;0.893146;-0.127609;0.431283;-0.36436;-0.767472;0.527474
7467;149320;0.26893;-0.590458;-0.760944;0.893579;-0.141878;0.425896;-0.359435;-0.7945;0.489465
7468;149340;0.270657;-0.565011;-0.779428;0.896912;-0.146114;0.417372;-0.349705;-0.812043;0.467218
7469;149360;0.269861;-0.544891;-0.793895;0.903009;-0.143025;0.405116;-0.334291;-0.826219;0.453444
7470;149380;0.266729;-0.531064;-0.804256;0.908284;-0.14055;0.394037;-0.322297;-0.835594;0.444868
7471;149400;0.261861;-0.521296;-0.812206;0.914647;-0.134508;0.38122;-0.307977;-0.842709;0.441579
7472;149420;0.255781;-0.511369;-0.820414;0.920743;-0.129779;0.367953;-0.294632;-0.849506;0.437644
7473;149440;0.248288;-0.501011;-0.82906;0.926588;-0.126732;0.354081;-0.282467;-0.856112;0.432765
7474;149460;0.239694;-0.48601;-0.840441;0.932772;-0.124776;0.338183;-0.269227;-0.865;0.423428
7475;149480;0.228642;-0.472646;-0.851075;0.940027;-0.120121;0.319248;-0.253123;-0.873028;0.416835
7476;149500;0.21668;-0.465136;-0.858311;0.948188;-0.108985;0.298431;-0.232354;-0.878505;0.417421
7477;149520;0.208893;-0.459975;-0.86301;0.953327;-0.100956;0.284562;-0.218017;-0.882174;0.417417
7478;149540;0.201885;-0.454671;-0.867477;0.957563;-0.094398;0.272327;-0.205707;-0.885643;0.416319
7479;149560;0.191908;-0.45149;-0.871395;0.96177;-0.090237;0.258565;-0.195371;-0.887702;0.416912
7480;149580;0.172573;-0.456489;-0.872832;0.967285;-0.088749;0.237664;-0.185954;-0.885291;0.426239
7481;149600;0.154135;-0.465442;-0.871554;0.973808;-0.077669;0.213697;-0.167157;-0.881664;0.44128
7482;149620;0.135237;-0.475133;-0.869459;0.98071;-0.060804;0.185768;-0.141132;-0.877811;0.457745
7483;149640;0.116707;-0.490259;-0.863728;0.986754;-0.041431;0.156847;-0.112681;-0.870592;0.478929
7484;149660;0.103511;-0.500223;-0.859688;0.990188;-0.029757;0.136539;-0.093882;-0.865385;0.492234
7485;149680;0.092596;-0.507205;-0.856837;0.992603;-0.020833;0.1196;-0.078513;-0.861574;0.501524
7486;149700;0.081499;-0.523487;-0.848127;0.995021;-0.006251;0.099473;-0.057375;-0.85201;0.520371
7487;149720;0.066488;-0.554166;-0.829747;0.997553;0.018903;0.067309;-0.021616;-0.832192;0.554067
7488;149740;0.054284;-0.590192;-0.805436;0.99829;0.049599;0.030938;0.021689;-0.805738;0.591875
7489;149760;0.047008;-0.626852;-0.777719;0.996754;0.080385;-0.004544;0.065365;-0.77498;0.628596
7490;149780;0.042631;-0.652222;-0.756828;0.994569;0.099694;-0.029892;0.094947;-0.751443;0.65293
7491;149800;0.040431;-0.671888;-0.739548;0.99343;0.106335;-0.042296;0.107058;-0.73298;0.671773
7492;149820;0.045719;-0.692123;-0.72033;0.993609;0.106003;-0.038788;0.103203;-0.713953;0.692546
7493;149840;0.053736;-0.714333;-0.697739;0.994627;0.100205;-0.025987;0.08848;-0.692594;0.71588
7494;149860;0.060149;-0.737434;-0.672736;0.995272;0.0958;-0.016026;0.076266;-0.668591;0.739709
7495;149880;0.066434;-0.760811;-0.645564;0.995252;0.09665;-0.011484;0.071131;-0.641736;0.76362
7496;149900;0.072724;-0.782565;-0.618307;0.995159;0.09803;-0.007024;0.066109;-0.614803;0.785905
7497;149920;0.0813;-0.803392;-0.589875;0.995097;0.098871;0.00249;0.056322;-0.587185;0.807491
7498;149940;0.088955;-0.825109;-0.557926;0.995067;0.09832;0.013249;0.043924;-0.556353;0.829785
7499;149960;0.096262;-0.844904;-0.526186;0.99492;0.09733;0.02573;0.029474;-0.525989;0.84998
7500;149980;0.102639;-0.860059;-0.499763;0.994519;0.098789;0.03424;0.019923;-0.500539;0.865485
7501;150000;0.106529;-0.872095;-0.477601;0.9942;0.100556;0.038142;0.014763;-0.478894;0.877749
7502;150020;0.108933;-0.880726;-0.460928;0.994027;0.099615;0.044581;0.006652;-0.463031;0.886317
7503;150040;0.112909;-0.887303;-0.447153;0.993604;0.100087;0.052284;-0.001637;-0.450196;0.892928
7504;150060;0.118566;-0.894061;-0.431969;0.992911;0.103088;0.059168;-0.008369;-0.435922;0.899946
7505;150080;0.124192;-0.902109;-0.413251;0.992186;0.107889;0.062658;-0.011939;-0.417804;0.908459
7506;150100;0.127715;-0.90651;-0.402404;0.991703;0.110725;0.065312;-0.01465;-0.407407;0.913129
7507;150120;0.132812;-0.905601;-0.402801;0.991061;0.116162;0.065612;-0.012628;-0.407914;0.912933
7508;150140;0.136519;-0.899412;-0.415236;0.990573;0.119176;0.067537;-0.011258;-0.420542;0.907203
7509;150160;0.140609;-0.890002;-0.433734;0.990031;0.122728;0.069118;-0.008284;-0.439129;0.898386
7510;150180;0.149295;-0.874555;-0.461372;0.988767;0.128687;0.076021;-0.007112;-0.467539;0.883944
7511;150200;0.165244;-0.849824;-0.500493;0.986252;0.141849;0.084768;-0.001043;-0.50762;0.861581
7512;150220;0.176696;-0.817459;-0.548215;0.984253;0.149589;0.094179;0.005019;-0.556223;0.831018
7513;150240;0.181507;-0.781172;-0.597349;0.983285;0.153036;0.098645;0.014357;-0.605269;0.795892
7514;150260;0.178963;-0.753146;-0.633043;0.983593;0.151821;0.09744;0.022723;-0.640095;0.76796
7515;150280;0.172673;-0.738519;-0.651747;0.984541;0.149154;0.091831;0.029392;-0.657528;0.752857
7516;150300;0.165292;-0.728347;-0.664973;0.985412;0.149658;0.081023;0.040505;-0.668666;0.742459
7517;150320;0.15882;-0.708959;-0.687135;0.986132;0.147862;0.07537;0.048167;-0.689576;0.72261
7518;150340;0.146437;-0.676829;-0.721428;0.988119;0.134479;0.074405;0.046657;-0.723752;0.688481
7519;150360;0.136792;-0.633615;-0.761459;0.989526;0.123189;0.075257;0.046119;-0.763778;0.643829
7520;150380;0.132494;-0.59737;-0.790945;0.990092;0.117205;0.077333;0.046506;-0.793355;0.606981
7521;150400;0.126636;-0.566107;-0.814546;0.990805;0.111615;0.076466;0.047627;-0.81674;0.575037
7522;150420;0.117471;-0.539402;-0.833814;0.991437;0.11192;0.067275;0.057032;-0.834577;0.547931
7523;150440;0.10648;-0.509818;-0.853667;0.991935;0.113826;0.055748;0.068748;-0.852719;0.517827
7524;150460;0.096867;-0.48349;-0.869974;0.992595;0.111298;0.048666;0.073297;-0.868246;0.49069
7525;150480;0.09242;-0.463333;-0.881352;0.993079;0.107317;0.047719;0.072474;-0.879662;0.470045
7526;150500;0.090593;-0.455498;-0.885615;0.99316;0.107096;0.046512;0.07366;-0.883772;0.462084
7527;150520;0.086201;-0.450694;-0.888507;0.993336;0.107363;0.041912;0.076503;-0.886199;0.456945
7528;150540;0.07577;-0.438928;-0.895322;0.994114;0.102977;0.033647;0.077429;-0.892602;0.444148
7529;150560;0.065282;-0.419811;-0.905261;0.995101;0.094883;0.02776;0.07424;-0.902638;0.423948
7530;150580;0.057293;-0.40301;-0.913401;0.995555;0.091571;0.022043;0.074757;-0.910603;0.406464
7531;150600;0.054201;-0.394968;-0.917095;0.995886;0.08817;0.020885;0.072611;-0.914454;0.398122
7532;150620;0.054181;-0.396195;-0.916567;0.996139;0.084946;0.022165;0.069077;-0.914229;0.399267
7533;150640;0.054704;-0.399065;-0.915289;0.996468;0.080312;0.02454;0.063716;-0.913399;0.402049
7534;150660;0.055527;-0.407746;-0.911406;0.996717;0.076504;0.026498;0.058922;-0.909885;0.410655
7535;150680;0.05254;-0.4202;-0.905909;0.997155;0.071184;0.024814;0.054059;-0.904635;0.422745
7536;150700;0.05009;-0.443822;-0.894714;0.99748;0.067298;0.02246;0.050245;-0.893584;0.446075
7537;150720;0.049095;-0.484421;-0.873456;0.997737;0.064015;0.020577;0.045946;-0.87249;0.486467
7538;150740;0.051035;-0.53524;-0.843157;0.997823;0.062637;0.020635;0.041768;-0.842374;0.537272
7539;150760;0.055586;-0.5852;-0.808982;0.997838;0.061018;0.024423;0.03507;-0.80859;0.587326
7540;150780;0.05813;-0.630674;-0.773867;0.998014;0.05557;0.029679;0.024286;-0.774055;0.632652
7541;150800;0.06346;-0.66854;-0.740964;0.99789;0.052694;0.037921;0.013693;-0.741807;0.670473
7542;150820;0.068017;-0.709391;-0.701526;0.997664;0.052782;0.043356;0.006271;-0.702836;0.711324
7543;150840;0.073432;-0.745462;-0.662491;0.997296;0.056789;0.046641;0.002853;-0.664125;0.747616
7544;150860;0.077031;-0.777514;-0.62413;0.997009;0.063986;0.043342;0.006237;-0.625602;0.780117
7545;150880;0.079432;-0.802732;-0.591027;0.996806;0.068867;0.040433;0.008246;-0.592351;0.805638
7546;150900;0.082765;-0.824594;-0.559637;0.996561;0.070717;0.043184;0.003966;-0.561287;0.827612
7547;150920;0.086223;-0.845515;-0.526944;0.996272;0.071724;0.047933;-0.002734;-0.529113;0.848547
7548;150940;0.089286;-0.860748;-0.50114;0.995954;0.072018;0.053749;-0.010174;-0.503911;0.863696
7549;150960;0.091444;-0.86809;-0.487912;0.99578;0.075911;0.051568;-0.007728;-0.490569;0.871368
7550;150980;0.094452;-0.873831;-0.476967;0.995523;0.081158;0.048453;-0.00363;-0.479408;0.877584
7551;151000;0.096885;-0.880318;-0.464385;0.995241;0.080783;0.0545;-0.010462;-0.467455;0.883955
7552;151020;0.099703;-0.890187;-0.444551;0.994764;0.079097;0.064716;-0.022446;-0.448676;0.893413
7553;151040;0.101487;-0.897836;-0.428475;0.994475;0.079944;0.068032;-0.026828;-0.433012;0.900989
7554;151060;0.103529;-0.900034;-0.423344;0.994305;0.08283;0.067061;-0.025292;-0.427876;0.903484
7555;151080;0.106579;-0.895303;-0.432519;0.994024;0.085608;0.067734;-0.023615;-0.437154;0.899077
7556;151100;0.10942;-0.8841;-0.454307;0.993649;0.085226;0.073467;-0.026233;-0.459461;0.887811
7557;151120;0.116089;-0.86316;-0.491405;0.992821;0.086501;0.082602;-0.028792;-0.497467;0.867005
7558;151140;0.123965;-0.829876;-0.544003;0.991928;0.088907;0.09041;-0.026664;-0.550819;0.834199
7559;151160;0.131199;-0.784975;-0.605476;0.991115;0.090383;0.097585;-0.021877;-0.612899;0.789859
7560;151180;0.135134;-0.742258;-0.656347;0.990769;0.094057;0.097619;-0.010724;-0.66348;0.748117
7561;151200;0.132101;-0.707529;-0.694227;0.991235;0.093342;0.093486;-0.001344;-0.700492;0.713659
7562;151220;0.127174;-0.690397;-0.712164;0.991765;0.099465;0.080679;0.015135;-0.71656;0.697361
7563;151240;0.124113;-0.675916;-0.726452;0.991733;0.108546;0.068441;0.032593;-0.728941;0.6838
7564;151260;0.11714;-0.663209;-0.739211;0.991932;0.114466;0.054491;0.048476;-0.739629;0.671266
7565;151280;0.111499;-0.644587;-0.756357;0.991784;0.120199;0.043768;0.062701;-0.755023;0.652693
7566;151300;0.105992;-0.619327;-0.777946;0.991959;0.120267;0.039405;0.069156;-0.775867;0.627094
7567;151320;0.099986;-0.594752;-0.797667;0.992308;0.118411;0.036095;0.072985;-0.795141;0.602017
7568;151340;0.091301;-0.57266;-0.814693;0.993078;0.113069;0.031814;0.073898;-0.811958;0.579019
7569;151360;0.081255;-0.550867;-0.830628;0.993752;0.108752;0.025089;0.076512;-0.827477;0.556262
7570;151380;0.073295;-0.530227;-0.844682;0.994272;0.10491;0.02042;0.077788;-0.84134;0.534879
7571;151400;0.066585;-0.507218;-0.859242;0.995135;0.096424;0.020196;0.072607;-0.856407;0.511171
7572;151420;0.061735;-0.486801;-0.871328;0.995625;0.09139;0.019483;0.070147;-0.868719;0.490313
7573;151440;0.057544;-0.46897;-0.881338;0.996128;0.085747;0.019412;0.066469;-0.879042;0.472088
7574;151460;0.053792;-0.456188;-0.888256;0.996197;0.085579;0.016377;0.068545;-0.885759;0.459057
7575;151480;0.051038;-0.445423;-0.893864;0.996064;0.087648;0.013197;0.072467;-0.89102;0.448143
7576;151500;0.048797;-0.434377;-0.899408;0.995926;0.089527;0.010796;0.075832;-0.896271;0.436976
7577;151520;0.047019;-0.422738;-0.905031;0.996194;0.086414;0.011391;0.073392;-0.902122;0.425193
7578;151540;0.045528;-0.412448;-0.909843;0.996414;0.08377;0.011886;0.071315;-0.907121;0.414783
7579;151560;0.043828;-0.403283;-0.914025;0.996668;0.080645;0.01221;0.068787;-0.911515;0.405474
7580;151580;0.041921;-0.393626;-0.918314;0.996805;0.079028;0.01163;0.067995;-0.915867;0.395681
7581;151600;0.039139;-0.385579;-0.921844;0.996902;0.078054;0.009678;0.068222;-0.919367;0.38744
7582;151620;0.03567;-0.381823;-0.923547;0.99684;0.07923;0.005745;0.070979;-0.920833;0.383442
7583;151640;0.033408;-0.381505;-0.923763;0.996696;0.081179;0.002519;0.074029;-0.920795;0.382956
7584;151660;0.03379;-0.387024;-0.92145;0.996772;0.08023;0.002854;0.072823;-0.918573;0.388485
7585;151680;0.036623;-0.39994;-0.915809;0.996965;0.077626;0.005969;0.068703;-0.913248;0.401569
7586;151700;0.03801;-0.416289;-0.908437;0.997272;0.073364;0.008108;0.063272;-0.906268;0.417942
7587;151720;0.038666;-0.434815;-0.899689;0.997518;0.069821;0.009127;0.058849;-0.897809;0.436436
7588;151740;0.040276;-0.463837;-0.885005;0.99757;0.069054;0.009207;0.056843;-0.883225;0.465491
7589;151760;0.04507;-0.502158;-0.863601;0.997422;0.070935;0.010807;0.055833;-0.861862;0.504061
7590;151780;0.05136;-0.552093;-0.832199;0.996853;0.078722;0.009296;0.06038;-0.830058;0.554399
7591;151800;0.051694;-0.605506;-0.79416;0.996716;0.080908;0.00319;0.062323;-0.791718;0.6077
